acc_x,acc_y,acc_z,alt,label
1.049438,0.202026,0.231812,332.681213,flat ground
0.690308,0.062012,0.224854,332.515594,flat ground
0.960449,0.176025,0.216919,332.515594,flat ground
1.170776,0.17395,0.266846,332.524414,flat ground
0.83667,0.117554,0.229126,332.524414,flat ground
0.883057,0.299316,0.170044,332.474579,flat ground
0.891479,0.209839,0.204346,332.474579,flat ground
0.923828,0.279297,0.244385,332.609558,flat ground
0.926758,0.250488,0.260986,332.609558,flat ground
1.185425,0.346436,0.315918,332.446014,flat ground
1.057739,0.285767,0.343384,332.510406,flat ground
1.184814,0.332764,0.322266,332.510406,flat ground
0.968872,0.301025,0.271606,332.510406,flat ground
0.899292,0.355347,0.207153,332.510406,flat ground
1.146729,0.34314,0.215576,332.654205,flat ground
1.118286,0.096069,0.143188,332.654205,flat ground
1.004639,0.148438,0.109253,332.697296,flat ground
1.048584,0.201294,0.105957,332.619415,flat ground
1.009155,0.109131,0.090576,332.619415,flat ground
0.835815,0.149536,0.120728,332.611115,flat ground
0.834351,0.174438,0.106201,332.611115,flat ground
0.927368,0.120605,0.18103,332.719116,flat ground
0.848145,0.074585,0.191772,332.719116,flat ground
1.107544,0.259644,0.28833,332.88266,flat ground
0.822021,0.056641,0.304565,332.88266,flat ground
1.034424,0.182251,0.250122,332.711853,flat ground
1.150635,0.215576,0.294556,332.583069,flat ground
0.918823,0.23938,0.203613,332.583069,flat ground
0.881592,0.259399,0.180786,332.490662,flat ground
0.828125,0.259399,0.197876,332.490662,flat ground
0.894409,0.262939,0.225708,332.432526,flat ground
0.879028,0.239136,0.23938,332.432526,flat ground
1.156982,0.37439,0.294312,332.541534,flat ground
1.097412,0.266846,0.241333,332.584625,flat ground
1.176392,0.400391,0.307983,332.584625,flat ground
0.849487,0.407349,0.211792,332.40448,flat ground
0.890137,0.36438,0.21521,332.40448,flat ground
1.179565,0.357056,0.258667,332.576324,flat ground
1.052368,0.106201,0.166504,332.576324,flat ground
1.085938,0.132812,0.168335,332.655243,flat ground
1.051025,0.151123,0.116211,332.655243,flat ground
0.98938,0.117554,0.125,332.884216,flat ground
0.903809,0.069214,0.093628,332.597107,flat ground
0.897583,0.134521,0.119751,332.597107,flat ground
0.992798,0.139771,0.197144,332.410706,flat ground
1.064819,0.062012,0.125732,332.410706,flat ground
1.009033,0.104614,0.298218,332.381622,flat ground
0.680786,0.082764,0.205933,332.381622,flat ground
1.163452,0.24707,0.21228,332.90448,flat ground
0.946167,0.047607,0.199707,332.90448,flat ground
0.926758,0.267944,0.155762,332.90448,flat ground
0.967896,0.290527,0.17688,332.62616,flat ground
0.934937,0.246216,0.200073,332.62616,flat ground
0.898438,0.306396,0.240601,332.397736,flat ground
0.969971,0.318115,0.271362,332.397736,flat ground
1.117188,0.319702,0.326538,332.612152,flat ground
1.089355,0.279053,0.28479,332.612152,flat ground
1.129028,0.450439,0.342285,332.528046,flat ground
0.795898,0.34375,0.192383,332.505188,flat ground
1.118408,0.382568,0.22583,332.505188,flat ground
1.198242,0.132324,0.129639,332.520264,flat ground
1.013794,0.102539,0.079834,332.520264,flat ground
0.999756,0.230835,0.096313,332.513,flat ground
0.972534,0.129028,0.079834,332.513,flat ground
0.910645,0.109375,0.09436,332.585663,flat ground
0.881714,0.132202,0.098755,332.484955,flat ground
0.998413,0.109131,0.132324,332.484955,flat ground
1.009033,0.012939,0.127441,332.807373,flat ground
1.090698,0.136841,0.193237,332.807373,flat ground
0.735107,0.11438,0.262695,332.528046,flat ground
0.786621,0.097778,0.180542,332.528046,flat ground
1.178223,0.150391,0.230103,332.641754,flat ground
0.975708,0.103271,0.282104,332.641754,flat ground
0.924194,0.248291,0.214233,332.605927,flat ground
0.880371,0.286133,0.215088,332.599182,flat ground
0.889404,0.268311,0.252441,332.599182,flat ground
0.903687,0.228882,0.27124,332.685364,flat ground
1.000854,0.257935,0.266479,332.685364,flat ground
1.106323,0.314087,0.30835,332.685364,flat ground
1.186768,0.263916,0.268555,332.685364,flat ground
1.045776,0.377441,0.283813,332.736237,flat ground
0.816406,0.288696,0.177246,332.592957,flat ground
1.16748,0.352539,0.212769,332.592957,flat ground
1.185913,0.15332,0.165039,332.622009,flat ground
0.982056,0.069458,0.111084,332.622009,flat ground
0.989624,0.22583,0.091675,332.850983,flat ground
0.950806,0.129639,0.106812,332.850983,flat ground
0.786621,0.109985,0.134277,332.630341,flat ground
0.782227,0.161255,0.125,332.630341,flat ground
0.881592,0.133789,0.176147,332.56543,flat ground
0.90625,0.145752,0.158447,332.436676,flat ground
1.176636,0.18689,0.209106,332.436676,flat ground
1.105469,0.163818,0.317261,332.521301,flat ground
0.755737,0.088379,0.292236,332.521301,flat ground
1.161987,0.256714,0.174316,332.377472,flat ground
1.080444,0.141479,0.180664,332.377472,flat ground
0.860962,0.257324,0.181274,332.742981,flat ground
0.816772,0.342651,0.105835,332.742981,flat ground
0.804077,0.254028,0.132202,332.471985,flat ground
0.843994,0.274048,0.187378,332.500519,flat ground
0.932739,0.271729,0.223267,332.500519,flat ground
1.117798,0.367188,0.286865,332.493774,flat ground
1.115601,0.318726,0.317017,332.493774,flat ground
1.220581,0.328125,0.32312,332.414856,flat ground
1.047852,0.333984,0.275635,332.414856,flat ground
0.976074,0.268311,0.250488,332.603333,flat ground
1.072388,0.243652,0.175049,332.431488,flat ground
1.115601,0.154907,0.133545,332.431488,flat ground
0.981934,0.078735,0.079102,332.295441,flat ground
0.970825,0.244995,0.0802,332.295441,flat ground
0.922607,0.122192,0.062866,332.108551,flat ground
0.813965,0.102295,0.092773,332.108551,flat ground
0.779663,0.188354,0.11145,332.324524,flat ground
0.929321,0.150879,0.132568,332.324524,flat ground
0.964844,0.154541,0.17749,332.474579,flat ground
1.201538,0.241577,0.218628,332.287659,flat ground
0.950439,0.147583,0.250122,332.287659,flat ground
0.772339,0.147095,0.183716,332.532196,flat ground
1.197021,0.299072,0.247314,332.532196,flat ground
0.978149,0.07959,0.224854,332.638641,flat ground
0.903809,0.223633,0.17688,332.638641,flat ground
0.844727,0.245483,0.152344,332.474579,flat ground
0.835693,0.224731,0.183594,332.459503,flat ground
0.939453,0.229492,0.209229,332.459503,flat ground
1.023438,0.182739,0.253174,332.533234,flat ground
1.11438,0.255127,0.244995,332.533234,flat ground
0.988281,0.202637,0.26709,332.331787,flat ground
1.098877,0.240234,0.263062,332.331787,flat ground
1.036377,0.314819,0.265503,332.137085,flat ground
0.802124,0.262695,0.209106,332.137085,flat ground
0.999268,0.283813,0.183105,332.210815,flat ground
1.138428,0.237915,0.197632,332.132416,flat ground
1.063599,0.139282,0.114014,332.132416,flat ground
1.085205,0.199341,0.113892,332.333344,flat ground
1.038086,0.140503,0.101562,332.333344,flat ground
0.898071,0.129028,0.110596,332.49118,flat ground
0.852539,0.168457,0.125,332.49118,flat ground
0.849365,0.113892,0.151001,332.383179,flat ground
0.862915,0.125732,0.20166,332.290253,flat ground
0.986328,0.102295,0.182983,332.290253,flat ground
1.119873,0.122437,0.262329,332.403442,flat ground
0.785645,0.121094,0.346313,332.403442,flat ground
1.006226,0.140625,0.268799,332.432526,flat ground
1.15564,0.200684,0.256592,332.432526,flat ground
0.95874,0.169067,0.194214,332.496368,flat ground
0.840454,0.331787,0.157959,332.496368,flat ground
0.792725,0.29895,0.138306,332.482361,flat ground
0.875244,0.259155,0.193604,332.583069,flat ground
0.929199,0.25647,0.227173,332.583069,flat ground
1.055664,0.315674,0.260986,332.638641,flat ground
1.072144,0.331543,0.314087,332.638641,flat ground
1.109131,0.266357,0.269897,332.652649,flat ground
1.079712,0.401978,0.311646,332.652649,flat ground
0.853394,0.300781,0.249023,332.683289,flat ground
1.043457,0.393311,0.130737,332.566467,flat ground
1.28833,0.27124,0.005737,332.566467,flat ground
1.029663,-0.127441,-0.019165,332.50885,flat ground
1.045532,0.063721,0.035889,332.50885,flat ground
0.992798,0.05188,0.096558,332.767914,flat ground
0.907715,0.031616,0.106201,332.767914,flat ground
0.821899,0.188477,0.152588,332.630341,flat ground
0.852783,0.139038,0.171387,332.630341,flat ground
0.891357,0.111816,0.224243,332.501556,flat ground
1.029541,0.046631,0.176392,332.493774,flat ground
1.199829,0.137085,0.317261,332.493774,flat ground
0.745728,0.177979,0.319336,332.350494,flat ground
1.08667,0.090576,0.13855,332.350494,flat ground
1.156982,0.104614,0.218506,332.407593,flat ground
0.876831,0.237061,0.136353,332.407593,flat ground
0.853149,0.327515,0.091431,332.558685,flat ground
0.828857,0.342896,0.125488,332.637604,flat ground
0.825195,0.237793,0.157104,332.637604,flat ground
0.880493,0.248047,0.178467,332.630341,flat ground
1.091064,0.333984,0.25769,332.630341,flat ground
1.039307,0.258179,0.302246,332.737793,flat ground
1.101074,0.240479,0.287354,332.737793,flat ground
1.133911,0.38562,0.393555,332.536865,flat ground
0.906738,0.266602,0.259033,332.53064,flat ground
1.132446,0.231689,0.189209,332.53064,flat ground
1.212891,0.074463,0.066528,332.501556,flat ground
0.939453,-0.050781,-0.037842,332.501556,flat ground
0.903687,0.059082,0.050903,332.544647,flat ground
1.001465,0.102783,0.12915,332.544647,flat ground
0.906616,0.039307,0.150757,332.630859,flat ground
0.934204,0.052734,0.175537,332.630859,flat ground
0.933594,0.071045,0.165894,332.57373,flat ground
0.965576,0.083374,0.195557,332.544647,flat ground
0.981934,0.138306,0.165527,332.544647,flat ground
1.139404,0.071167,0.129761,332.643311,flat ground
0.942139,0.194336,0.219849,332.643311,flat ground
0.756958,0.134888,0.03479,332.644867,flat ground
1.11499,0.203857,0.050171,332.644867,flat ground
1.099609,0.174927,0.135742,332.903442,flat ground
0.917358,0.225464,0.108276,332.71756,flat ground
0.853149,0.271362,0.144775,332.75235,flat ground
0.838013,0.233154,0.151245,332.788696,flat ground
0.909302,0.249634,0.214233,332.788696,flat ground
1.03064,0.297241,0.261475,332.67395,flat ground
1.036743,0.276855,0.276611,332.67395,flat ground
1.044922,0.225952,0.276611,332.709259,flat ground
1.154541,0.426025,0.381348,332.709259,flat ground
0.895142,0.266968,0.274048,332.639679,flat ground
0.811401,0.212402,0.233154,332.841125,flat ground
1.142822,0.360596,0.286865,332.841125,flat ground
1.256958,0.156738,0.21875,332.832825,flat ground
1.119873,0.096436,0.195801,332.832825,flat ground
1.155518,0.224365,0.17395,332.688995,flat ground
1.130249,0.100708,0.133667,332.688995,flat ground
0.869507,0.050903,0.091431,332.718079,flat ground
0.723022,0.137329,0.129639,332.718079,flat ground
0.614502,0.149536,0.149536,332.781921,flat ground
0.672363,0.110596,0.155518,332.638641,flat ground
0.886108,0.155151,0.202515,332.638641,flat ground
1.299316,0.15918,0.152832,332.56543,flat ground
1.33667,0.238281,0.652222,332.56543,flat ground
0.944336,0.061401,0.052612,332.558685,flat ground
1.301147,0.187012,0.030151,332.558685,flat ground
1.038696,0.248291,0.107788,332.423676,flat ground
0.859863,0.259766,0.085205,332.524414,flat ground
0.766113,0.379883,0.12854,332.524414,flat ground
0.738281,0.296631,0.177856,332.760132,flat ground
0.81604,0.315308,0.258667,332.760132,flat ground
0.931519,0.328003,0.317017,332.630859,flat ground
1.022095,0.300171,0.337646,332.630859,flat ground
1.104492,0.25708,0.335327,332.694702,flat ground
1.150513,0.427002,0.395996,332.673431,flat ground
0.915405,0.287598,0.243164,332.673431,flat ground
0.901611,0.308838,0.209351,332.838531,flat ground
1.156372,0.376221,0.195557,332.838531,flat ground
1.069702,0.118652,0.159058,332.680695,flat ground
1.035522,0.198975,0.227295,332.680695,flat ground
1.030273,0.149902,0.087769,332.579956,flat ground
0.955444,0.20459,0.128784,332.579956,flat ground
0.856812,0.094727,0.089478,332.379028,flat ground
0.774048,0.157837,0.161133,332.514557,flat ground
0.874146,0.131104,0.165649,332.514557,flat ground
0.977295,0.151001,0.179565,332.522858,flat ground
1.320068,0.203735,0.279175,332.522858,flat ground
0.75293,0.251221,0.352905,332.764801,flat ground
0.944214,0.174561,0.161255,332.764801,flat ground
1.33667,0.212891,0.15332,332.471985,flat ground
1.019043,0.16748,0.141724,332.436676,flat ground
0.859619,0.286987,0.130005,332.436676,flat ground
0.793701,0.39978,0.079956,332.428894,flat ground
0.768188,0.34021,0.123413,332.428894,flat ground
0.86084,0.360229,0.176758,332.44342,flat ground
1.056396,0.330444,0.200439,332.44342,flat ground
1.065674,0.171997,0.24939,332.429932,flat ground
1.117188,0.140259,0.281738,332.429932,flat ground
1.187378,0.212158,0.294556,332.615265,flat ground
0.838623,0.124023,0.211792,332.515594,flat ground
1.028198,0.180176,0.127319,332.515594,flat ground
1.174683,0.162842,-0.019775,332.587738,flat ground
0.995239,-0.052246,-0.042114,332.587738,flat ground
0.949219,0.023315,-0.018799,332.815674,flat ground
1.008423,-0.022095,0.051514,332.815674,flat ground
1.02063,-0.000244,0.091675,332.624084,flat ground
0.891235,0.027588,0.175049,332.507782,flat ground
0.837036,0.076538,0.180298,332.507782,flat ground
0.908203,0.144775,0.191284,332.450684,flat ground
1.08252,0.126221,0.201294,332.450684,flat ground
1.154785,0.024658,0.05957,332.473022,flat ground
1.296875,0.210083,0.002197,332.473022,flat ground
1.324097,0.297363,0.039062,332.67395,flat ground
0.600708,0.115234,0.06665,332.67395,flat ground
0.838013,0.166016,-0.042725,332.537903,flat ground
1.06665,0.158447,-0.02002,332.33075,flat ground
0.953979,0.111816,0.005737,332.33075,flat ground
0.839478,0.197021,0.063354,332.589325,flat ground
0.799316,0.016113,0.176758,332.589325,flat ground
0.901733,0.041138,0.262451,332.826599,flat ground
0.949707,0.140869,0.337646,332.826599,flat ground
0.953735,0.109985,0.366089,332.596588,flat ground
1.054321,0.128052,0.347534,332.596588,flat ground
1.023804,0.065918,0.282227,332.655243,flat ground
1.180786,0.31665,0.30188,332.419006,flat ground
0.907959,0.14502,0.239868,332.419006,flat ground
0.986816,0.137817,0.151733,332.521301,flat ground
1.215454,0.140381,0.035278,332.521301,flat ground
1.074341,0.009277,0.067383,332.656799,flat ground
0.975708,0.133545,0.009888,332.656799,flat ground
0.926758,0.078125,0.036621,332.470428,flat ground
1.000977,0.097046,0.095581,332.340088,flat ground
0.974121,0.055054,0.140991,332.340088,flat ground
0.86438,0.144409,0.152466,332.654205,flat ground
0.832153,0.145996,0.201416,332.654205,flat ground
0.919067,0.086548,0.244507,332.724823,flat ground
1.045532,0.128418,0.272095,332.724823,flat ground
1.292969,0.0802,0.219727,332.568024,flat ground
1.298462,0.183472,0.171265,332.568024,flat ground
0.742676,0.109863,0.142944,332.683289,flat ground
0.967773,0.201782,0.037231,332.669281,flat ground
1.099365,0.19751,0.102905,332.669281,flat ground
0.84021,0.142578,0.061523,332.43927,flat ground
0.794922,0.293579,0.0802,332.43927,flat ground
0.786255,0.192749,0.178223,332.446014,flat ground
0.760498,0.252808,0.239014,332.446014,flat ground
0.85437,0.168823,0.32666,332.545166,flat ground
0.972168,0.179932,0.338013,332.37384,flat ground
1.067871,0.139893,0.341187,332.37384,flat ground
1.141724,0.173096,0.318115,332.337494,flat ground
1.123291,0.31311,0.38208,332.337494,flat ground
0.854004,0.162598,0.243408,332.481323,flat ground
0.907471,0.17334,0.242676,332.481323,flat ground
1.161621,0.077393,0.17749,332.286102,flat ground
1.01123,0.194092,0.156738,332.193695,flat ground
0.858643,0.188721,0.052612,332.193695,flat ground
0.937744,0.245728,0.138794,332.471985,flat ground
1.018311,0.153931,0.11145,332.471985,flat ground
1.022827,0.108276,0.18103,332.449127,flat ground
0.852783,0.107056,0.148193,332.449127,flat ground
0.824219,0.156006,0.21875,332.356201,flat ground
0.940186,0.172852,0.235474,332.356201,flat ground
1.023071,0.063843,0.220703,332.377472,flat ground
1.299072,0.088867,0.244019,332.234192,flat ground
0.944214,0.281006,0.160156,332.234192,flat ground
0.73291,0.227539,0.071777,332.606964,flat ground
1.172729,0.237183,0.057129,332.606964,flat ground
0.979614,0.072876,0.02771,332.513,flat ground
0.845215,0.219971,0.05957,332.513,flat ground
0.801025,0.210449,0.055298,332.3349,flat ground
0.798096,0.249756,0.20874,332.464172,flat ground
0.912354,0.243042,0.287964,332.464172,flat ground
1.088989,0.246948,0.339355,332.328156,flat ground
1.188843,0.242065,0.410156,332.328156,flat ground
1.054077,0.154175,0.37439,332.736237,flat ground
1.058594,0.299927,0.424316,332.736237,flat ground
0.947266,0.202148,0.2677,332.556091,flat ground
0.898804,0.164795,0.153809,332.556091,flat ground
1.168701,0.233032,-0.012573,332.742981,flat ground
1.181274,0.12439,0.032471,332.606964,flat ground
0.922119,0.047241,0.052246,332.606964,flat ground
